,id,sport_id,league_id,season_id,stage_id,group_id,aggregate_id,round_id,state_id,venue_id,name,starting_at,result_info,leg,details,length,placeholder,has_odds,has_premium_odds,starting_at_timestamp,formations,weatherreport,referees,events
68,372760,1,486,1914,3192,,,51743,5,8757.0,Zenit vs Lokomotiv Moskva,2012-09-29 10:00:00,Game ended in draw.,1/1,,90,False,False,False,1348912800,"[{'id': 437683, 'fixture_id': 372760, 'participant_id': 490, 'formation': '4-2-3-1', 'location': 'away'}, {'id': 437684, 'fixture_id': 372760, 'participant_id': 2963, 'formation': '4-3-3', 'location': 'home'}]",,"[{'id': 3163071, 'fixture_id': 372760, 'referee_id': 14457, 'type_id': 7}, {'id': 3163080, 'fixture_id': 372760, 'referee_id': 13542, 'type_id': 6}, {'id': 3163063, 'fixture_id': 372760, 'referee_id': 18330, 'type_id': 9}, {'id': 3163078, 'fixture_id': 372760, 'referee_id': 15704, 'type_id': 8}]",[]
69,708,1,8,7,5,,,71,5,204.0,Arsenal vs Chelsea,2012-09-29 11:45:00,Chelsea won after full-time.,1/1,,90,False,False,False,1348919100,"[{'id': 2781685, 'fixture_id': 708, 'participant_id': 18, 'formation': '4-2-3-1', 'location': 'away'}, {'id': 2781731, 'fixture_id': 708, 'participant_id': 19, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 1568840, 'fixture_id': 708, 'referee_id': 12089, 'type_id': 7}, {'id': 1568868, 'fixture_id': 708, 'referee_id': 15269, 'type_id': 6}, {'id': 663897, 'fixture_id': 708, 'referee_id': 69960, 'type_id': 9}, {'id': 3209341, 'fixture_id': 708, 'referee_id': 12767, 'type_id': 8}]","[{'id': 30528270, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 708, 'player_id': 558, 'related_player_id': None, 'period_id': 666728, 'participant_id': 19, 'player_name': 'Thomas Vermaelen', 'addition': None, 'minute': 53, 'sort_order': 1}, {'id': 30528263, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 708, 'player_id': 1333, 'related_player_id': None, 'period_id': 666728, 'participant_id': 18, 'player_name': 'David Luiz', 'addition': None, 'minute': 48, 'sort_order': 1}, {'id': 30528274, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 708, 'player_id': 1289, 'related_player_id': None, 'period_id': 666728, 'participant_id': 18, 'player_name': 'Ramires', 'addition': None, 'minute': 90, 'sort_order': 1}, {'id': 30528257, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 708, 'player_id': 1307, 'related_player_id': None, 'period_id': 666727, 'participant_id': 18, 'player_name': 'Oscar', 'addition': None, 'minute': 39, 'sort_order': 1}, {'id': 30528252, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 708, 'player_id': 569, 'related_player_id': None, 'period_id': 666727, 'participant_id': 19, 'player_name': 'Aaron Ramsey', 'addition': None, 'minute': 35, 'sort_order': 1}]"
70,372787,1,486,1914,3192,,,51743,5,1584.0,Amkar Perm' vs Spartak Moskva,2012-09-29 12:30:00,Spartak Moskva won after full-time.,1/1,,90,False,False,False,1348921800,"[{'id': 437691, 'fixture_id': 372787, 'participant_id': 2712, 'formation': '4-2-3-1', 'location': 'away'}, {'id': 437692, 'fixture_id': 372787, 'participant_id': 2661, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 3163058, 'fixture_id': 372787, 'referee_id': 12243, 'type_id': 8}, {'id': 3163052, 'fixture_id': 372787, 'referee_id': 49615, 'type_id': 7}, {'id': 3163064, 'fixture_id': 372787, 'referee_id': 70071, 'type_id': 6}]",[]
71,95508,1,82,215,499,,,8769,5,1947.0,Bayer Leverkusen vs Greuther Fürth,2012-09-29 13:30:00,Bayer 04 Leverkusen won after full-time.,1/1,,90,False,False,False,1348925400,"[{'id': 2555474, 'fixture_id': 95508, 'participant_id': 3431, 'formation': '4-3-1-2', 'location': 'away'}, {'id': 2555387, 'fixture_id': 95508, 'participant_id': 3321, 'formation': '4-3-3', 'location': 'home'}]",,"[{'id': 90807, 'fixture_id': 95508, 'referee_id': 17355, 'type_id': 6}, {'id': 670810, 'fixture_id': 95508, 'referee_id': 17353, 'type_id': 9}, {'id': 3251461, 'fixture_id': 95508, 'referee_id': 13403, 'type_id': 7}, {'id': 3194278, 'fixture_id': 95508, 'referee_id': 15804, 'type_id': 8}]","[{'id': 30715219, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95508, 'player_id': 30897, 'related_player_id': None, 'period_id': 818133, 'participant_id': 3431, 'player_name': 'Milorad Pekovic', 'addition': None, 'minute': 56, 'sort_order': 1}, {'id': 30715227, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95508, 'player_id': 31144, 'related_player_id': None, 'period_id': 818133, 'participant_id': 3321, 'player_name': 'Lars Bender', 'addition': None, 'minute': 63, 'sort_order': 1}]"
72,95518,1,82,215,499,,,8769,5,2172.0,Werder Bremen vs Bayern München,2012-09-29 13:30:00,FC Bayern München won after full-time.,1/1,,90,False,False,False,1348925400,"[{'id': 2555178, 'fixture_id': 95518, 'participant_id': 503, 'formation': '4-2-3-1', 'location': 'away'}, {'id': 2555139, 'fixture_id': 95518, 'participant_id': 82, 'formation': '4-1-4-1', 'location': 'home'}]",,"[{'id': 199334, 'fixture_id': 95518, 'referee_id': 48713, 'type_id': 6}, {'id': 474474, 'fixture_id': 95518, 'referee_id': 12076, 'type_id': 8}, {'id': 670817, 'fixture_id': 95518, 'referee_id': 48754, 'type_id': 9}]","[{'id': 30715372, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95518, 'player_id': 1139, 'related_player_id': None, 'period_id': 818153, 'participant_id': 82, 'player_name': 'Marko Arnautovic\xa0', 'addition': None, 'minute': 80, 'sort_order': 1}, {'id': 30715330, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95518, 'player_id': 31049, 'related_player_id': None, 'period_id': 818152, 'participant_id': 82, 'player_name': 'Sokratis Papastathopoulos', 'addition': None, 'minute': 14, 'sort_order': 1}, {'id': 30715347, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95518, 'player_id': 918, 'related_player_id': None, 'period_id': 818152, 'participant_id': 503, 'player_name': 'Bastian Schweinsteiger', 'addition': None, 'minute': 38, 'sort_order': 1}, {'id': 30715362, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95518, 'player_id': 30328, 'related_player_id': None, 'period_id': 818152, 'participant_id': 503, 'player_name': 'Luiz Gustavo', 'addition': None, 'minute': 40, 'sort_order': 1}]"
73,95528,1,82,215,499,,,8769,5,353.0,Nürnberg vs Stuttgart,2012-09-29 13:30:00,VfB Stuttgart won after full-time.,1/1,,90,False,False,False,1348925400,"[{'id': 2554410, 'fixture_id': 95528, 'participant_id': 3319, 'formation': '4-1-2-3', 'location': 'away'}, {'id': 2554405, 'fixture_id': 95528, 'participant_id': 956, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 197822, 'fixture_id': 95528, 'referee_id': 48700, 'type_id': 6}, {'id': 426745, 'fixture_id': 95528, 'referee_id': 48757, 'type_id': 7}, {'id': 474482, 'fixture_id': 95528, 'referee_id': 48747, 'type_id': 8}, {'id': 1582370, 'fixture_id': 95528, 'referee_id': 14473, 'type_id': 9}]","[{'id': 30715432, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95528, 'player_id': 30992, 'related_player_id': None, 'period_id': 818172, 'participant_id': 3319, 'player_name': 'Cristian Molinaro', 'addition': None, 'minute': 29, 'sort_order': 1}, {'id': 30715441, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95528, 'player_id': 31687, 'related_player_id': None, 'period_id': 818173, 'participant_id': 3319, 'player_name': 'Gotoku Sakai', 'addition': None, 'minute': 86, 'sort_order': 1}]"
74,95537,1,82,215,499,,,8769,5,232157.0,Hoffenheim vs Augsburg,2012-09-29 13:30:00,Game ended in draw.,1/1,,90,False,False,False,1348925400,"[{'id': 2554293, 'fixture_id': 95537, 'participant_id': 90, 'formation': '4-2-3-1', 'location': 'away'}, {'id': 2554359, 'fixture_id': 95537, 'participant_id': 2726, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 54359, 'fixture_id': 95537, 'referee_id': 15396, 'type_id': 6}, {'id': 307458, 'fixture_id': 95537, 'referee_id': 48735, 'type_id': 7}, {'id': 1582385, 'fixture_id': 95537, 'referee_id': 11619, 'type_id': 9}]","[{'id': 30715482, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95537, 'player_id': 31468, 'related_player_id': None, 'period_id': 818191, 'participant_id': 90, 'player_name': 'Kevin Vogt', 'addition': None, 'minute': 90, 'sort_order': 1}, {'id': 75605961, 'type_id': 20, 'sub_type_id': None, 'fixture_id': 95537, 'player_id': 30311, 'related_player_id': None, 'period_id': 818191, 'participant_id': 2726, 'player_name': 'Sejad Salihovic', 'addition': None, 'minute': 88, 'sort_order': 1}, {'id': 30715470, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95537, 'player_id': 31550, 'related_player_id': None, 'period_id': 818190, 'participant_id': 2726, 'player_name': 'Kevin Volland\xa0', 'addition': None, 'minute': 11, 'sort_order': 1}, {'id': 30715475, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95537, 'player_id': 5701, 'related_player_id': None, 'period_id': 818191, 'participant_id': 2726, 'player_name': 'Danny Williams', 'addition': None, 'minute': 83, 'sort_order': 1}]"
75,95545,1,82,215,499,,,8769,5,2076.0,Hamburger SV vs Hannover 96,2012-09-29 13:30:00,Hamburger SV won after full-time.,1/1,,90,False,False,False,1348925400,"[{'id': 2554105, 'fixture_id': 95545, 'participant_id': 2554, 'formation': '4-4-2', 'location': 'away'}, {'id': 2554068, 'fixture_id': 95545, 'participant_id': 2708, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 307901, 'fixture_id': 95545, 'referee_id': 48753, 'type_id': 7}, {'id': 670838, 'fixture_id': 95545, 'referee_id': 15455, 'type_id': 9}, {'id': 4104852, 'fixture_id': 95545, 'referee_id': 15404, 'type_id': 8}, {'id': 5001637, 'fixture_id': 95545, 'referee_id': 15400, 'type_id': 6}]","[{'id': 30715603, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95545, 'player_id': 29683, 'related_player_id': None, 'period_id': 818206, 'participant_id': 2708, 'player_name': 'Ivo Iličević', 'addition': None, 'minute': 2, 'sort_order': 1}, {'id': 30715612, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95545, 'player_id': 30949, 'related_player_id': None, 'period_id': 818206, 'participant_id': 2708, 'player_name': 'Tolgay Arslan', 'addition': None, 'minute': 38, 'sort_order': 1}, {'id': 30715621, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95545, 'player_id': 29932, 'related_player_id': None, 'period_id': 818207, 'participant_id': 2554, 'player_name': 'Karim Haggui', 'addition': None, 'minute': 47, 'sort_order': 1}, {'id': 30715628, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95545, 'player_id': 31670, 'related_player_id': None, 'period_id': 818207, 'participant_id': 2708, 'player_name': 'Milan Badelj', 'addition': None, 'minute': 63, 'sort_order': 1}]"
76,715,1,8,7,5,,,71,5,12.0,Everton vs Southampton,2012-09-29 14:00:00,Everton won after full-time.,1/1,,90,False,False,False,1348927200,"[{'id': 2781458, 'fixture_id': 715, 'participant_id': 65, 'formation': '4-4-2', 'location': 'away'}, {'id': 2781520, 'fixture_id': 715, 'participant_id': 13, 'formation': '4-4-1-1', 'location': 'home'}]",,"[{'id': 50225, 'fixture_id': 715, 'referee_id': 15267, 'type_id': 6}, {'id': 303576, 'fixture_id': 715, 'referee_id': 14834, 'type_id': 7}, {'id': 467295, 'fixture_id': 715, 'referee_id': 70006, 'type_id': 8}, {'id': 663900, 'fixture_id': 715, 'referee_id': 14818, 'type_id': 9}]",[]
77,722,1,8,7,5,,,71,5,,Fulham vs Manchester City,2012-09-29 14:00:00,Manchester City won after full-time.,1/1,,90,False,False,False,1348927200,"[{'id': 2781009, 'fixture_id': 722, 'participant_id': 9, 'formation': '4-2-3-1', 'location': 'away'}, {'id': 2780952, 'fixture_id': 722, 'participant_id': 11, 'formation': '4-4-2', 'location': 'home'}]",,"[{'id': 217483, 'fixture_id': 722, 'referee_id': 69975, 'type_id': 6}, {'id': 1568881, 'fixture_id': 722, 'referee_id': 14827, 'type_id': 9}, {'id': 3209335, 'fixture_id': 722, 'referee_id': 12026, 'type_id': 8}]","[{'id': 30528250, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 722, 'player_id': 236, 'related_player_id': None, 'period_id': 666751, 'participant_id': 9, 'player_name': 'Vincent Kompany', 'addition': None, 'minute': 37, 'sort_order': 1}]"
78,728,1,8,7,5,,,71,5,489.0,Norwich City vs Liverpool,2012-09-29 14:00:00,Liverpool won after full-time.,1/1,,90,False,False,False,1348927200,"[{'id': 2780708, 'fixture_id': 728, 'participant_id': 8, 'formation': '4-3-3', 'location': 'away'}, {'id': 2780730, 'fixture_id': 728, 'participant_id': 33, 'formation': '4-4-2', 'location': 'home'}]",,"[{'id': 51359, 'fixture_id': 728, 'referee_id': 15272, 'type_id': 6}, {'id': 1568880, 'fixture_id': 728, 'referee_id': 15242, 'type_id': 9}, {'id': 467301, 'fixture_id': 728, 'referee_id': 69957, 'type_id': 8}, {'id': 3209347, 'fixture_id': 728, 'referee_id': 12769, 'type_id': 7}]","[{'id': 30528489, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 728, 'player_id': 116, 'related_player_id': None, 'period_id': 666761, 'participant_id': 33, 'player_name': 'Leon Barnett', 'addition': None, 'minute': 39, 'sort_order': 1}]"
79,736,1,8,7,5,,,71,5,494.0,Reading vs Newcastle United,2012-09-29 14:00:00,Game ended in draw.,1/1,,90,False,False,False,1348927200,"[{'id': 2780181, 'fixture_id': 736, 'participant_id': 20, 'formation': '4-4-2', 'location': 'away'}, {'id': 2780203, 'fixture_id': 736, 'participant_id': 23, 'formation': '4-4-2', 'location': 'home'}]",,"[{'id': 292226, 'fixture_id': 736, 'referee_id': 12144, 'type_id': 7}, {'id': 2509170, 'fixture_id': 736, 'referee_id': 14012, 'type_id': 9}, {'id': 2509171, 'fixture_id': 736, 'referee_id': 12019, 'type_id': 8}, {'id': 2779309, 'fixture_id': 736, 'referee_id': 14533, 'type_id': 6}]","[{'id': 30528486, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 736, 'player_id': 743, 'related_player_id': None, 'period_id': 666776, 'participant_id': 20, 'player_name': 'M. Williamson', 'addition': None, 'minute': 53, 'sort_order': 1}, {'id': 30528493, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 736, 'player_id': 667, 'related_player_id': None, 'period_id': 666776, 'participant_id': 20, 'player_name': 'Jonás Gutiérrez', 'addition': None, 'minute': 73, 'sort_order': 1}, {'id': 30528477, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 736, 'player_id': 735, 'related_player_id': None, 'period_id': 666775, 'participant_id': 20, 'player_name': 'James Perch', 'addition': None, 'minute': 44, 'sort_order': 1}]"
80,742,1,8,7,5,,,71,5,13.0,Stoke City vs Swansea City,2012-09-29 14:00:00,Stoke City won after full-time.,1/1,,90,False,False,False,1348927200,"[{'id': 2780106, 'fixture_id': 742, 'participant_id': 30, 'formation': '4-3-3', 'location': 'away'}, {'id': 2780066, 'fixture_id': 742, 'participant_id': 26, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 1568859, 'fixture_id': 742, 'referee_id': 13533, 'type_id': 6}, {'id': 1986287, 'fixture_id': 742, 'referee_id': 15241, 'type_id': 9}, {'id': 277980, 'fixture_id': 742, 'referee_id': 12095, 'type_id': 7}, {'id': 2779307, 'fixture_id': 742, 'referee_id': 12018, 'type_id': 8}]","[{'id': 30528498, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 742, 'player_id': 989, 'related_player_id': None, 'period_id': 666786, 'participant_id': 30, 'player_name': 'Ben Davies', 'addition': None, 'minute': 54, 'sort_order': 1}, {'id': 30528504, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 742, 'player_id': 823, 'related_player_id': None, 'period_id': 666786, 'participant_id': 26, 'player_name': 'Jonathan Walters', 'addition': None, 'minute': 57, 'sort_order': 1}]"
81,748,1,8,7,5,,,71,5,212.0,Sunderland vs Wigan Athletic,2012-09-29 14:00:00,Sunderland won after full-time.,1/1,,90,False,False,False,1348927200,"[{'id': 2779973, 'fixture_id': 748, 'participant_id': 17, 'formation': '3-4-3', 'location': 'away'}, {'id': 2779851, 'fixture_id': 748, 'participant_id': 3, 'formation': '4-4-1-1', 'location': 'home'}]",,"[{'id': 164512, 'fixture_id': 748, 'referee_id': 32980, 'type_id': 6}, {'id': 403193, 'fixture_id': 748, 'referee_id': 42258, 'type_id': 7}, {'id': 663916, 'fixture_id': 748, 'referee_id': 70004, 'type_id': 9}, {'id': 2509180, 'fixture_id': 748, 'referee_id': 33340, 'type_id': 8}]","[{'id': 30528541, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 748, 'player_id': 498, 'related_player_id': None, 'period_id': 666795, 'participant_id': 17, 'player_name': 'James McArthur', 'addition': None, 'minute': 36, 'sort_order': 1}, {'id': 30528597, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 748, 'player_id': 168, 'related_player_id': None, 'period_id': 666796, 'participant_id': 17, 'player_name': 'Maynor Figueroa', 'addition': None, 'minute': 89, 'sort_order': 1}, {'id': 30528560, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 748, 'player_id': 473, 'related_player_id': None, 'period_id': 666796, 'participant_id': 3, 'player_name': 'Steven Fletcher', 'addition': None, 'minute': 64, 'sort_order': 1}, {'id': 71265708, 'type_id': 20, 'sub_type_id': None, 'fixture_id': 748, 'player_id': 224, 'related_player_id': None, 'period_id': 666796, 'participant_id': 17, 'player_name': 'Jordi Gómez', 'addition': None, 'minute': 47, 'sort_order': 1}, {'id': 30528548, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 748, 'player_id': 526, 'related_player_id': None, 'period_id': 666796, 'participant_id': 17, 'player_name': 'James McCarthy', 'addition': None, 'minute': 58, 'sort_order': 1}, {'id': 30528570, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 748, 'player_id': 822, 'related_player_id': None, 'period_id': 666796, 'participant_id': 3, 'player_name': 'James McClean', 'addition': None, 'minute': 73, 'sort_order': 1}, {'id': 30528582, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 748, 'player_id': 781, 'related_player_id': None, 'period_id': 666796, 'participant_id': 17, 'player_name': 'Gary Caldwell', 'addition': None, 'minute': 77, 'sort_order': 1}, {'id': 30528590, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 748, 'player_id': 253, 'related_player_id': None, 'period_id': 666796, 'participant_id': 17, 'player_name': 'Franco Di Santo', 'addition': None, 'minute': 83, 'sort_order': 1}]"
82,399623,1,564,2059,3363,,,54908,5,9240.0,Valencia vs Real Zaragoza,2012-09-29 14:00:00,Valencia won after full-time.,1/1,,90,False,False,False,1348927200,"[{'id': 439541, 'fixture_id': 399623, 'participant_id': 3968, 'formation': '4-2-3-1', 'location': 'away'}, {'id': 439542, 'fixture_id': 399623, 'participant_id': 214, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 3160458, 'fixture_id': 399623, 'referee_id': 15309, 'type_id': 7}]",[]
83,372817,1,486,1914,3192,,,51743,5,3787.0,Kuban' Krasnodar vs Akhmat Grozny,2012-09-29 15:00:00,Kuban' Krasnodar won after full-time.,1/1,,90,False,False,False,1348930800,[],,"[{'id': 3163039, 'fixture_id': 372817, 'referee_id': 12698, 'type_id': 7}, {'id': 3163047, 'fixture_id': 372817, 'referee_id': 70276, 'type_id': 6}, {'id': 3163043, 'fixture_id': 372817, 'referee_id': 50278, 'type_id': 9}]",[]
84,298518,1,384,1581,2761,,,43290,5,340049.0,Parma vs Milan,2012-09-29 16:00:00,Game ended in draw.,1/1,,90,False,False,False,1348934400,"[{'id': 2256230, 'fixture_id': 298518, 'participant_id': 113, 'formation': '4-3-3', 'location': 'away'}, {'id': 2256241, 'fixture_id': 298518, 'participant_id': 398, 'formation': '3-5-2', 'location': 'home'}]",,"[{'id': 52472, 'fixture_id': 298518, 'referee_id': 15289, 'type_id': 6}, {'id': 482676, 'fixture_id': 298518, 'referee_id': 42257, 'type_id': 8}, {'id': 678906, 'fixture_id': 298518, 'referee_id': 70192, 'type_id': 9}]","[{'id': 31143823, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 298518, 'player_id': 127946, 'related_player_id': None, 'period_id': 1177240, 'participant_id': 113, 'player_name': 'Massimo Ambrosini', 'addition': None, 'minute': 20, 'sort_order': 1}, {'id': 31143836, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 298518, 'player_id': 702, 'related_player_id': None, 'period_id': 1177241, 'participant_id': 113, 'player_name': 'Kevin-Prince Boateng', 'addition': None, 'minute': 59, 'sort_order': 1}, {'id': 31143849, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 298518, 'player_id': 128245, 'related_player_id': None, 'period_id': 1177241, 'participant_id': 113, 'player_name': 'Christian Abbiati', 'addition': None, 'minute': 64, 'sort_order': 1}, {'id': 31143861, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 298518, 'player_id': 128472, 'related_player_id': None, 'period_id': 1177241, 'participant_id': 398, 'player_name': 'J. Biabiany', 'addition': None, 'minute': 88, 'sort_order': 1}, {'id': 31143809, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 298518, 'player_id': 127588, 'related_player_id': None, 'period_id': 1177240, 'participant_id': 398, 'player_name': 'Aleandro Rosi', 'addition': None, 'minute': 4, 'sort_order': 1}]"
85,399632,1,564,2059,3363,,,54908,5,9233.0,Málaga vs Real Betis,2012-09-29 16:00:00,Málaga won after full-time.,1/1,,90,False,False,False,1348934400,"[{'id': 439547, 'fixture_id': 399632, 'participant_id': 485, 'formation': '4-3-3', 'location': 'away'}, {'id': 439548, 'fixture_id': 399632, 'participant_id': 126, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 3160434, 'fixture_id': 399632, 'referee_id': 16862, 'type_id': 6}, {'id': 3160430, 'fixture_id': 399632, 'referee_id': 12832, 'type_id': 8}]",[]
86,756,1,8,7,5,,,71,5,206.0,Manchester United vs Tottenham Hotspur,2012-09-29 16:30:00,Tottenham Hotspur won after full-time.,1/1,,90,False,False,False,1348936200,"[{'id': 2779498, 'fixture_id': 756, 'participant_id': 6, 'formation': '4-2-3-1', 'location': 'away'}, {'id': 2779518, 'fixture_id': 756, 'participant_id': 14, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 217063, 'fixture_id': 756, 'referee_id': 69959, 'type_id': 6}, {'id': 438593, 'fixture_id': 756, 'referee_id': 12088, 'type_id': 7}, {'id': 663919, 'fixture_id': 756, 'referee_id': 20191, 'type_id': 9}]",[]
87,95553,1,82,215,499,,,8769,5,2166.0,Borussia Dortmund vs Borussia M'gladbach,2012-09-29 16:30:00,Borussia Dortmund won after full-time.,1/1,,90,False,False,False,1348936200,"[{'id': 2553738, 'fixture_id': 95553, 'participant_id': 683, 'formation': '4-4-2', 'location': 'away'}, {'id': 2553773, 'fixture_id': 95553, 'participant_id': 68, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 198328, 'fixture_id': 95553, 'referee_id': 48703, 'type_id': 6}, {'id': 427082, 'fixture_id': 95553, 'referee_id': 48734, 'type_id': 7}, {'id': 474501, 'fixture_id': 95553, 'referee_id': 17354, 'type_id': 8}, {'id': 670844, 'fixture_id': 95553, 'referee_id': 48701, 'type_id': 9}]","[{'id': 30715771, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 95553, 'player_id': 1931, 'related_player_id': None, 'period_id': 818223, 'participant_id': 683, 'player_name': 'Håvard Nordtveit', 'addition': None, 'minute': 90, 'sort_order': 1}]"
88,399641,1,564,2059,3363,,,54908,5,133.0,Real Sociedad vs Athletic Club,2012-09-29 18:00:00,Real Sociedad won after full-time.,1/1,,90,False,False,False,1348941600,"[{'id': 439555, 'fixture_id': 399641, 'participant_id': 13258, 'formation': '4-1-2-3', 'location': 'away'}, {'id': 439556, 'fixture_id': 399641, 'participant_id': 594, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 3160438, 'fixture_id': 399641, 'referee_id': 70072, 'type_id': 6}, {'id': 3160429, 'fixture_id': 399641, 'referee_id': 12851, 'type_id': 7}]",[]
89,298530,1,384,1581,2761,,,43290,5,118500.0,Juventus vs Roma,2012-09-29 18:45:00,Juventus won after full-time.,1/1,,90,False,False,False,1348944300,"[{'id': 2255954, 'fixture_id': 298530, 'participant_id': 37, 'formation': '4-3-3', 'location': 'away'}, {'id': 2256013, 'fixture_id': 298530, 'participant_id': 625, 'formation': '3-5-2', 'location': 'home'}]",,"[{'id': 188414, 'fixture_id': 298530, 'referee_id': 42256, 'type_id': 6}, {'id': 419826, 'fixture_id': 298530, 'referee_id': 70182, 'type_id': 7}, {'id': 482682, 'fixture_id': 298530, 'referee_id': 70174, 'type_id': 8}, {'id': 678912, 'fixture_id': 298530, 'referee_id': 70184, 'type_id': 9}]","[{'id': 31143959, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 298530, 'player_id': 129196, 'related_player_id': None, 'period_id': 1177264, 'participant_id': 37, 'player_name': 'Leandro Castán', 'addition': None, 'minute': 15, 'sort_order': 1}, {'id': 31143971, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 298530, 'player_id': 127928, 'related_player_id': None, 'period_id': 1177264, 'participant_id': 37, 'player_name': 'Nicolás Burdisso', 'addition': None, 'minute': 20, 'sort_order': 1}, {'id': 31143981, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 298530, 'player_id': 128180, 'related_player_id': None, 'period_id': 1177264, 'participant_id': 37, 'player_name': 'Federico Balzaretti', 'addition': None, 'minute': 27, 'sort_order': 1}, {'id': 31143990, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 298530, 'player_id': 128381, 'related_player_id': None, 'period_id': 1177265, 'participant_id': 625, 'player_name': 'Leonardo Bonucci\xa0', 'addition': None, 'minute': 68, 'sort_order': 1}, {'id': 31143997, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 298530, 'player_id': 127883, 'related_player_id': None, 'period_id': 1177265, 'participant_id': 625, 'player_name': 'Alessandro Matri', 'addition': None, 'minute': 71, 'sort_order': 1}, {'id': 31144009, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 298530, 'player_id': 30057, 'related_player_id': None, 'period_id': 1177265, 'participant_id': 625, 'player_name': 'A. Vidal', 'addition': None, 'minute': 81, 'sort_order': 1}, {'id': 31144018, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 298530, 'player_id': 128043, 'related_player_id': None, 'period_id': 1177265, 'participant_id': 625, 'player_name': 'Mirko Vučinić', 'addition': None, 'minute': 89, 'sort_order': 1}, {'id': 31143952, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 298530, 'player_id': 127532, 'related_player_id': None, 'period_id': 1177264, 'participant_id': 37, 'player_name': 'Taddei', 'addition': None, 'minute': 10, 'sort_order': 1}]"
90,399649,1,564,2059,3363,,,54908,5,177.0,Sevilla vs Barcelona,2012-09-29 20:00:00,FC Barcelona won after full-time.,1/1,,90,False,False,False,1348948800,"[{'id': 439561, 'fixture_id': 399649, 'participant_id': 83, 'formation': '4-3-3', 'location': 'away'}, {'id': 439562, 'fixture_id': 399649, 'participant_id': 676, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 3400327, 'fixture_id': 399649, 'referee_id': 11711, 'type_id': 7}, {'id': 3160437, 'fixture_id': 399649, 'referee_id': 11710, 'type_id': 6}, {'id': 3160436, 'fixture_id': 399649, 'referee_id': 12225, 'type_id': 8}]",[]
