,id,country_id,city_id,name,address,zipcode,latitude,longitude,capacity,image_path,city_name,surface,national_team
624,140808,32.0,53252.0,Estadio Civitas Metropolitano,Madrid,,40.436111,-3.599444,70460.0,https://cdn.sportmonks.com/images/core/venues/8/140808.png,Madrid,grass,False
625,86,251.0,31602.0,Stadio Comunale Luigi Ferraris,"Via Giovanni De Prà, 1",,38.234612,16.2558336,36599.0,https://cdn.sportmonks.com/images/soccer/venues/22/86.png,Genova,grass,False
626,134,251.0,60878.0,Stadio Diego Armando Maradona,"Naples, Campania, Italy",,40.827967,14.193008,60240.0,https://cdn.sportmonks.com/images/soccer/venues/6/134.png,Napoli,grass,False
627,142,251.0,91001.0,Stadio Olimpico Grande Torino,"Corso Sebastopoli 123, Santa Rita",,45.0677551,7.6824892,36599.0,https://cdn.sportmonks.com/images/soccer/venues/14/142.png,Torino,grass,False
628,193,251.0,8530.0,Gewiss Stadium,Bergamo,,45.708889,9.680833,26393.0,https://cdn.sportmonks.com/images/soccer/venues/1/193.png,Bergamo,grass,False
629,443,251.0,94537.0,Stadio Marc'Antonio Bentegodi,Piazzale Olimpia,,45.435356,10.968647,39045.0,https://cdn.sportmonks.com/images/soccer/venues/27/443.png,Verona,grass,False
630,1613,251.0,73668.0,MAPEI Stadium - Città del Tricolore,"Piazza Azzuri d'Italia, 1",,44.714722,10.649722,21584.0,https://cdn.sportmonks.com/images/soccer/venues/13/1613.png,Reggio Emilia,grass,False
631,1721,251.0,57165.0,Stadio Giuseppe Meazza,"Piazzale Angelo Moratti, 20151",,45.478056,9.123889,80018.0,https://cdn.sportmonks.com/images/soccer/venues/25/1721.png,Milano,grass,False
632,5047,251.0,49313.0,Stadio Comunale Via del Mare,Viale dello Stadio,,38.919716,16.587840,40800.0,https://cdn.sportmonks.com/images/soccer/venues/23/5047.png,Lecce,grass,False
633,5515,251.0,10632.0,Stadio Renato Dall'Ara,"Via Andrea Costa, 174",,44.492314,11.309667,38279.0,https://cdn.sportmonks.com/images/soccer/venues/11/5515.png,Bologna,grass,False
634,7133,251.0,11978.0,Stadio Mario Rigamonti,"Via Giovanni Novagani, 8",,45.570556,10.236944,16743.0,https://cdn.sportmonks.com/images/soccer/venues/29/7133.png,Brescia,grass,False
635,7175,251.0,67316.0,Stadio Ennio Tardini,,,44.8013678,10.3280833,27906.0,,Parma,grass,False
636,7189,251.0,75333.0,Stadio Olimpico,Viale dello Stadio Olimpico Rome,,1.481513,103.61912,72698.0,,Roma,grass,False
637,7223,251.0,29168.0,Stadio Artemio Franchi,Viale Manfredo Fanti 14,,43.7492999,11.2385374,43147.0,https://cdn.sportmonks.com/images/soccer/venues/23/7223.png,Firenze,grass,False
638,7224,251.0,92619.0,Dacia Arena,"Piazza le Repubblica Argentina, 3",,46.081603,13.200136,25132.0,https://cdn.sportmonks.com/images/soccer/venues/24/7224.png,Udine,grass,False
639,7316,251.0,28678.0,Stadio Paolo Mazza,"Corso Piave, 28",,44.8372737,11.6186451,17900.0,https://cdn.sportmonks.com/images/soccer/venues/20/7316.png,Ferrara,grass,False
640,118500,251.0,91001.0,Allianz Stadium,Strada Comunale di Altessano 131,,44.977778,7.616111,400.0,https://cdn.sportmonks.com/images/soccer/venues/4/118500.png,Torino,grass,False
641,160319,251.0,14002.0,Sardegna Arena,Via Raimondo Carta Raspi,,39.2171994,9.113311,16416.0,,Cagliari,grass,False
642,169373,251.0,95454.0,Juventus Training Center,,,44.977778,7.616111,41507.0,,Vinovo,,False
643,338710,3483.0,12125.0,SeatGeek Stadium,,,41.764802,-87.805736,20000.0,,Bridgeview,grass,False
644,338840,251.0,29487.0,Centro Sportivo Lazio,,,41.933886,12.454786,68000.0,,Formello,grass,False
645,340049,251.0,67316.0,Stadio Ennio Tardini (Parma),,,44.8013678,10.3280833,,,Parma,,False
646,12,462.0,51090.0,Goodison Park,Goodison Road,L4 4EL,53.43881,-2.96625,39571.0,https://cdn.sportmonks.com/images/core/venues/12/12.png,Liverpool,grass,False
647,117,462.0,49478.0,King Power Stadium,Filbert Way,,52.748842,-1.180278,32312.0,https://cdn.sportmonks.com/images/soccer/venues/21/117.png,Leicester,grass,False
648,119,462.0,97813.0,The Hawthorns,Halfords Lane,,52.509167,-1.963889,26688.0,https://cdn.sportmonks.com/images/soccer/venues/23/119.png,West Bromwich,grass,False
649,146,462.0,11311.0,Vitality Stadium,"Dean Court, Kings Park",,50.7352,-1.83833,11700.0,https://cdn.sportmonks.com/images/soccer/venues/18/146.png,Bournemouth,grass,False
650,167,462.0,85225.0,St. Mary's Stadium,Britannia Road,,50.903496386,-1.387998448,32384.0,https://cdn.sportmonks.com/images/soccer/venues/7/167.png,Southampton,grass,False
651,199,462.0,39201.0,KCOM Stadium,Walton Street / Anlaby Road,,45.4405842,-75.7326823,25586.0,https://cdn.sportmonks.com/images/soccer/venues/7/199.png,Hull,grass,False
652,200,462.0,13495.0,Turf Moor,Harry Potts Way,,53.789167,-2.230278,21944.0,https://cdn.sportmonks.com/images/soccer/venues/8/200.png,Burnley,grass,False
653,201,462.0,51663.0,Selhurst Park,Holmesdale Road,,51.419728,-0.502059,25073.0,https://cdn.sportmonks.com/images/soccer/venues/9/201.png,London,grass,False
654,203,462.0,56966.0,Riverside Stadium,Dockside Road,,54.578333,-1.216944,34988.0,https://cdn.sportmonks.com/images/soccer/venues/11/203.png,Middlesbrough,grass,False
655,204,462.0,51663.0,Emirates Stadium,"Arsenal Football Club Highbury House 75 Drayton Park London, N5 1BU",,51.556667,-0.106111,60260.0,https://cdn.sportmonks.com/images/soccer/venues/12/204.png,London,grass,False
656,206,462.0,53964.0,Old Trafford,Sir Matt Busby Way,,53.463056,-2.291389,74879.0,https://cdn.sportmonks.com/images/soccer/venues/14/206.png,Manchester,grass,False
657,207,462.0,86587.0,Bet365 Stadium,Stanley Matthews Way,,52.988333,-2.175556,30089.0,https://cdn.sportmonks.com/images/soccer/venues/15/207.png,Stoke,grass,False
658,208,462.0,87866.0,Swansea.com Stadium,Normandy Road,,51.642200,-3.935100,20827.0,https://cdn.sportmonks.com/images/soccer/venues/16/208.png,Swansea,grass,False
659,209,462.0,51663.0,White Hart Lane,"Bill Nicholson Way, 748 High Road",,51.604900,-0.095763,36284.0,https://cdn.sportmonks.com/images/soccer/venues/17/209.png,London,grass,False
660,212,462.0,87471.0,Stadium of Light,Millenium Way,,54.914040,-1.388983,49000.0,https://cdn.sportmonks.com/images/soccer/venues/20/212.png,Sunderland,grass,False
661,214,462.0,51663.0,London Stadium,"Marshgate Lane, Stratford",,51.538611,-0.016389,60000.0,https://cdn.sportmonks.com/images/soccer/venues/22/214.png,London,grass,False
662,230,462.0,51090.0,Anfield,Anfield Road,,53.430833,-2.960833,60000.0,https://cdn.sportmonks.com/images/soccer/venues/6/230.png,Liverpool,grass,False
663,321614,462.0,51663.0,Stamford Bridge,Fulham Road,,51.481667,-0.191111,40341.0,https://cdn.sportmonks.com/images/soccer/venues/14/321614.png,London,grass,False
664,339729,462.0,97068.0,Vicarage Road (Watford),,,,,,,Watford,,False
665,53,11.0,60083.0,Allianz Arena,Werner-Heisenberg-Allee 25,80939,48.218819,11.624722,75000.0,https://cdn.sportmonks.com/images/soccer/venues/21/53.png,Munich,grass,False
666,66,11.0,22242.0,Jonathan-Heimes-Stadion am Böllenfalltor,Nieder-Ramstädter Straße 170,,49.8851869,8.6736295,1565.0,https://cdn.sportmonks.com/images/soccer/venues/2/66.png,Darmstadt,grass,False
667,80,11.0,99532.0,Volkswagen Arena,In den Allerwiesen 1,,52.431561,10.803541,30000.0,https://cdn.sportmonks.com/images/soccer/venues/16/80.png,Wolfsburg,grass,False
668,111,11.0,40105.0,Audi-Sportpark,Am Sportpark 1,,48.743317,11.483741,15200.0,https://cdn.sportmonks.com/images/soccer/venues/15/111.png,Ingolstadt,grass,False
669,180,11.0,58189.0,Stadion im Borussia-Park,Hennes-Weisweiler-Allee 1,,51.174722,6.385556,54057.0,https://cdn.sportmonks.com/images/soccer/venues/20/180.png,Mönchengladbach,grass,False
670,1610,11.0,35451.0,Volksparkstadion,"Sylvesterallee 7, Bahrenfeld 22525 Hamburg",,53.587357,9.899214,57000.0,https://cdn.sportmonks.com/images/soccer/venues/10/1610.png,Hamburg,grass,False
671,1618,11.0,83747.0,PreZero Arena,Dietmar-Hopp-Straße 1,,58.584300,16.173000,17234.0,https://cdn.sportmonks.com/images/soccer/venues/18/1618.png,Sinsheim,grass,False
672,1944,11.0,8622.0,Olympiastadion Berlin,"Westend, Charlottenburg-Wilmersdorf, Berlin",,52.514722,13.239444,74649.0,https://cdn.sportmonks.com/images/soccer/venues/24/1944.png,Berlin,grass,False
673,1946,11.0,19547.0,RheinEnergieStadion,Aachener Straße 999 50933 Cologne,,50.933611,6.875,50000.0,https://cdn.sportmonks.com/images/soccer/venues/26/1946.png,Cologne,grass,False
674,1947,11.0,50042.0,BayArena,"Leverkusen, North Rhine-Westphalia",,51.038333,7.002222,30210.0,https://cdn.sportmonks.com/images/soccer/venues/27/1947.png,Leverkusen,grass,False
675,2063,11.0,30088.0,Europa-Park Stadion,Schwarzwaldstraße 193,,47.988949,7.892944,34700.0,https://cdn.sportmonks.com/images/soccer/venues/15/2063.png,Freiburg im Breisgau,grass,False
676,2076,11.0,35451.0,Imtech Arena,,,,,57000.0,,Hamburg,,False
677,2103,11.0,53515.0,Mewa Arena,Eugen-Salomon-Straße 1,55128 Mainz,45.566547,18.657762,13005.0,https://cdn.sportmonks.com/images/core/venues/23/2103.png,Mainz,grass,False
678,2138,11.0,31497.0,Veltins-Arena,"Gelsenkirchen, North Rhine-Westphalia",,51.554444,7.0675,62271.0,https://cdn.sportmonks.com/images/soccer/venues/26/2138.png,Gelsenkirchen,grass,False
679,2165,11.0,4733.0,WWK Arena,Bürgermeister Ulrich-Straße 90,,48.323056,10.886111,30660.0,https://cdn.sportmonks.com/images/soccer/venues/21/2165.png,Augsburg,grass,False
680,2166,11.0,24229.0,Signal Iduna Park,"Strobelallee 50 44139 Dortmund, North Rhine-Westphalia",,51.4925,7.451667,81365.0,https://cdn.sportmonks.com/images/soccer/venues/22/2166.png,Dortmund,grass,False
681,2167,11.0,22242.0,Merck-Stadion am Böllenfalltor,Nieder-Ramstädter Straße 170,,49.857778,8.672222,17810.0,https://cdn.sportmonks.com/images/soccer/venues/23/2167.png,Darmstadt,grass,False
682,2169,11.0,29901.0,Commerzbank-Arena,Mörfelder Landstr. 362,,50.0686082253967,8.645482727139177,48000.0,https://cdn.sportmonks.com/images/soccer/venues/25/2169.png,Frankfurt am Main,grass,False
683,2171,11.0,49522.0,Leipzig Arena,"Am Sportforum 3 Leipzig, Saxony",,51.34575,12.348278,30188.0,https://cdn.sportmonks.com/images/soccer/venues/27/2171.png,Leipzig,grass,False
684,2172,11.0,11918.0,Weserstadion,Franz-Böhmert-Straße 1c,,53.063611,8.842861,5500.0,https://cdn.sportmonks.com/images/soccer/venues/28/2172.png,Bremen,grass,False
685,232157,32.0,54441.0,Campo La Quinta,,,49.238312,8.887622,30150.0,,Marbella,,False
686,128,251.0,14002.0,Stadio Sant'Elia,Via Vespucci,,39.199394,9.134953,16074.0,https://cdn.sportmonks.com/images/soccer/venues/0/128.png,Cagliari,grass,False
687,134,251.0,60878.0,Stadio Diego Armando Maradona,"Naples, Campania, Italy",,40.827967,14.193008,60240.0,https://cdn.sportmonks.com/images/soccer/venues/6/134.png,Napoli,grass,False
688,142,251.0,91001.0,Stadio Olimpico Grande Torino,"Corso Sebastopoli 123, Santa Rita",,45.0677551,7.6824892,36599.0,https://cdn.sportmonks.com/images/soccer/venues/14/142.png,Torino,grass,False
689,193,251.0,8530.0,Gewiss Stadium,Bergamo,,45.708889,9.680833,26393.0,https://cdn.sportmonks.com/images/soccer/venues/1/193.png,Bergamo,grass,False
690,443,251.0,94537.0,Stadio Marc'Antonio Bentegodi,Piazzale Olimpia,,45.435356,10.968647,39045.0,https://cdn.sportmonks.com/images/soccer/venues/27/443.png,Verona,grass,False
691,510,251.0,66701.0,Stadio Renzo Barbera,"Viale del Fante, 11",,,,36349.0,https://cdn.sportmonks.com/images/soccer/venues/30/510.png,Palermo,grass,False
692,598,251.0,68372.0,Stadio Adriatico-Giovanni Cornacchia,Via Pepe,,42.455278,14.229444,20515.0,https://cdn.sportmonks.com/images/soccer/venues/22/598.png,Pescara,grass,False
693,1613,251.0,73668.0,MAPEI Stadium - Città del Tricolore,"Piazza Azzuri d'Italia, 1",,44.714722,10.649722,21584.0,https://cdn.sportmonks.com/images/soccer/venues/13/1613.png,Reggio Emilia,grass,False
694,1721,251.0,57165.0,Stadio Giuseppe Meazza,"Piazzale Angelo Moratti, 20151",,45.478056,9.123889,80018.0,https://cdn.sportmonks.com/images/soccer/venues/25/1721.png,Milano,grass,False
695,5515,251.0,10632.0,Stadio Renato Dall'Ara,"Via Andrea Costa, 174",,44.492314,11.309667,38279.0,https://cdn.sportmonks.com/images/soccer/venues/11/5515.png,Bologna,grass,False
696,7189,251.0,75333.0,Stadio Olimpico,Viale dello Stadio Olimpico Rome,,1.481513,103.61912,72698.0,,Roma,grass,False
697,7220,251.0,26843.0,Stadio Carlo Castellani,Viale delle Olimpiadi,,43.7194884,10.9458556,16284.0,https://cdn.sportmonks.com/images/soccer/venues/20/7220.png,Empoli,grass,False
698,7223,251.0,29168.0,Stadio Artemio Franchi,Viale Manfredo Fanti 14,,43.7492999,11.2385374,43147.0,https://cdn.sportmonks.com/images/soccer/venues/23/7223.png,Firenze,grass,False
699,7224,251.0,92619.0,Dacia Arena,"Piazza le Repubblica Argentina, 3",,46.081603,13.200136,25132.0,https://cdn.sportmonks.com/images/soccer/venues/24/7224.png,Udine,grass,False
700,7339,251.0,21190.0,Stadio Ezio Scida,Via Cutro,,39.0806223,17.127196,16640.0,https://cdn.sportmonks.com/images/soccer/venues/11/7339.png,Crotone,grass,False
701,118500,251.0,91001.0,Allianz Stadium,Strada Comunale di Altessano 131,,44.977778,7.616111,400.0,https://cdn.sportmonks.com/images/soccer/venues/4/118500.png,Torino,grass,False
702,1573,227.0,46109.0,Stadion FK Krasnodar,ul. Vostochno-Kruglikovskaya 126,,45.0352718,38.9764814,31654.0,,Krasnodar,grass,False
703,1584,,,Stadion Zvezda,ul. Kujbysheva 95,,57.990694,56.244636,15200.0,https://cdn.sportmonks.com/images/soccer/venues/16/1584.png,Perm',artificial turf,False
704,1598,,,SKB-Bank Arena,ul. Festivalnaja 8,,68.95553,33.0462,10000.0,https://cdn.sportmonks.com/images/soccer/venues/30/1598.png,Ekaterinburg,grass,False
705,1609,,,Otkrytiye Arena,"Volokolamskoye shosse, Tushino",,55.817861,37.440250,45360.0,https://cdn.sportmonks.com/images/soccer/venues/9/1609.jpg,Moskva,grass,False
706,1740,,,Stadion Petrovskiy,2-g Petrovsky Island,,59.951944,30.286389,24000.0,https://cdn.sportmonks.com/images/soccer/venues/12/1740.png,St. Petersburg,grass,False
707,2012,227.0,65478.0,Stadion Gazovik,Tsvetnoy bulvar' 31,,51.767452,55.097118,7520.0,https://cdn.sportmonks.com/images/soccer/venues/28/2012.png,Orenburg,artificial turf,False
708,2097,,,Akhmat Arena,"Zhukavskogo per. 9, Staraya Sunzha",,43.323176,45.745252,30597.0,https://cdn.sportmonks.com/images/soccer/venues/17/2097.png,Groznyi,grass,False
709,2404,227.0,92125.0,Stadion Arsenal,"pr. Lenina, 87",,54.174167,37.603056,20074.0,https://cdn.sportmonks.com/images/soccer/venues/4/2404.png,Tula,grass,False
710,2412,227.0,43194.0,Anzhi-Arena,,,42.8881414,47.6424676,28000.0,https://cdn.sportmonks.com/images/soccer/venues/12/2412.png,Kaspiysk,grass,False
711,3787,227.0,46109.0,Stadion Kuban',ul. Zheleznodorozhnaya 49,,45.0352718,38.9764814,31654.0,https://cdn.sportmonks.com/images/soccer/venues/11/3787.png,Krasnodar,grass,False
712,3790,227.0,4394.0,Central'nyj Stadion Astrakhan'gazprom,ul. Latysheva 3,,55.849551,49.086356,10000.0,https://cdn.sportmonks.com/images/soccer/venues/14/3790.png,Astrakhan',grass,False
713,4255,227.0,75730.0,Stadion Olimp 2,ul. Sholokhova 33,,47.243011,39.761053,15840.0,https://cdn.sportmonks.com/images/soccer/venues/31/4255.png,Rostov-na-Donu,grass,False
714,4583,227.0,90830.0,Stadion Trud,ul. Belinskogo 15/1,,56.488712,84.952324,18636.0,https://cdn.sportmonks.com/images/soccer/venues/7/4583.png,Tomsk,grass,False
715,8757,227.0,76986.0,Stadion Petrovskij,,,59.938732,30.316229,24000.0,,Saint Petersburg,,False
716,8792,227.0,92649.0,Stadion Neftyanik,ul. Komarova 9,,54.8258484,56.06056,15234.0,https://cdn.sportmonks.com/images/soccer/venues/24/8792.png,Ufa,grass,False
717,8853,,,Stadion Petrovskij,,,59.952723,30.282217,24000.0,,St. Petersburg,,False
718,8869,227.0,43392.0,Ak Bars Arena,Prospekt Husaina Yamasheva 115a,,55.796944,49.098889,45105.0,https://cdn.sportmonks.com/images/soccer/venues/5/8869.jpg,Kazan',grass,False
719,8895,,,Saint Petersburg Stadium,2-g Petrovsky Island,,59.972953,30.220533,24000.0,https://cdn.sportmonks.com/images/soccer/venues/31/8895.jpg,St. Petersburg,grass,False
720,73093,,,VEB Arena,3-ya Peschanaya ul.,,55.791389,37.516111,30457.0,,Moskva,grass,False
721,177923,,,RZD Arena,ul. Bol'shaya Cherkizovskaya 125,,54.698056,20.533889,18636.0,https://cdn.sportmonks.com/images/soccer/venues/3/177923.png,Moskva,grass,False
722,330219,,,OKMK Sport Majmuasi,,,40.845429,69.600019,11000.0,,Almalyk,grass,False
723,39,,,Estadio Municipal de Riazor,Calle Manuel Murguía,,43.368733,-8.417508,34600.0,https://cdn.sportmonks.com/images/soccer/venues/7/39.png,La Coruña,grass,False
724,56,32.0,66890.0,Estadio El Sadar,Carretera El Sadar,,42.796667,-1.636944,23576.0,https://cdn.sportmonks.com/images/soccer/venues/24/56.png,Pamplona,grass,False
725,68,32.0,82287.0,Estadio Benito Villamarín,Avenida de Heliópolis,,37.356403,-5.981611,60721.0,https://cdn.sportmonks.com/images/soccer/venues/4/68.png,Sevilla,grass,False
726,133,32.0,79248.0,Anoeta Stadium,Paseo de Anoeta 1,,43.301389,-1.973611,39500.0,https://cdn.sportmonks.com/images/soccer/venues/5/133.png,San Sebastián,grass,False
727,177,32.0,82287.0,Estadio Ramón Sánchez Pizjuán,Avenida de Eduardo Dato,,37.384,-5.9705,42714.0,https://cdn.sportmonks.com/images/soccer/venues/17/177.png,Sevilla,grass,False
728,293,32.0,49422.0,Estadio Municipal de Butarque,Calle Arquitectura,,40.3404,-3.7607,12454.0,https://cdn.sportmonks.com/images/soccer/venues/5/293.png,Leganés,grass,False
729,1716,32.0,48633.0,Estadio de Gran Canaria,Avenida Pío XII 29,,28.1288694,-15.4349015,32400.0,https://cdn.sportmonks.com/images/soccer/venues/20/1716.png,Las Palmas de Gran Canaria,grass,False
730,1747,32.0,95601.0,Estadio de Mendizorroza,"Paseo de Cervantes , s/n, 01007 Vitoria , Álava",,42.837111,-2.688044,19840.0,https://cdn.sportmonks.com/images/soccer/venues/19/1747.png,Gasteiz,grass,False
731,2020,32.0,53253.0,Estadio Santiago Bernabéu,"Avenida de Concha Espina 1, Chamartín",,40.453056,-3.688333,84744.0,https://cdn.sportmonks.com/images/soccer/venues/4/2020.png,Madrid,grass,False
732,2028,32.0,95196.0,Estadio de la Cerámica,Plaza Labrador,,39.944167,-0.103611,23500.0,https://cdn.sportmonks.com/images/soccer/venues/12/2028.png,Villarreal,grass,False
733,5188,353.0,53252.0,Estadio Vicente Calderón,Paseo Virgen del Puerto 67,,40.40171,-3.72059,54907.0,https://cdn.sportmonks.com/images/soccer/venues/4/5188.png,Madrid,grass,False
734,9162,32.0,9360.0,San Mamés Barria,Rafael Moreno Pitxitxi Kalea,,43.2643,-2.9504,53331.0,https://cdn.sportmonks.com/images/soccer/venues/10/9162.png,Bilbao,grass,False
735,9220,32.0,20272.0,Power8 Stadium,,,41.355724,2.0706225,,,Cornella de Llobregat,,False
736,9224,32.0,31948.0,Estadio Municipal El Molinón,,,43.536284,-5.637397,30000.0,https://cdn.sportmonks.com/images/core/venues/8/9224.png,Gijón,grass,False
737,9233,32.0,53654.0,Estadio La Rosaleda,Avenida de la Palmilla / Paseo de Martiricos,,36.7342,-4.4266,30044.0,https://cdn.sportmonks.com/images/soccer/venues/17/9233.png,Málaga,grass,False
738,9236,32.0,6590.0,Camp Nou,"Barcelona, Catalonia",,41.380833,2.122778,105000.0,https://cdn.sportmonks.com/images/soccer/venues/20/9236.png,Barcelona,grass,False
739,9237,32.0,33291.0,Estadio Nuevo Los Cármenes,Calle Pintor Manuel Maldonado,,37.152967,-3.595736,22524.0,https://cdn.sportmonks.com/images/soccer/venues/21/9237.png,Granada,grass,False
740,9239,32.0,94886.0,Estadio de Balaídos,Avenida de Balaídos,,42.211861,-8.740328,31800.0,https://cdn.sportmonks.com/images/soccer/venues/23/9239.png,Vigo,grass,False
741,9240,32.0,93634.0,Estadio de Mestalla,Avenida de Suecia,,39.474722,-0.358333,49430.0,https://cdn.sportmonks.com/images/soccer/venues/24/9240.png,Valencia,grass,False
742,9242,32.0,26009.0,Estadio Municipal de Ipurúa,Calle de Ipurúa,,43.181706,-2.475803,8050.0,https://cdn.sportmonks.com/images/soccer/venues/26/9242.png,Eibar,grass,False
743,1480,227.0,44053.0,Arena Khimki,"ul. Kirova, dom 24",,55.885300,37.454200,18636.0,https://cdn.sportmonks.com/images/soccer/venues/8/1480.png,Khimki,grass,False
744,1573,227.0,46109.0,Stadion FK Krasnodar,ul. Vostochno-Kruglikovskaya 126,,45.0352718,38.9764814,31654.0,,Krasnodar,grass,False
745,1584,,,Stadion Zvezda,ul. Kujbysheva 95,,57.990694,56.244636,15200.0,https://cdn.sportmonks.com/images/soccer/venues/16/1584.png,Perm',artificial turf,False
746,1598,,,SKB-Bank Arena,ul. Festivalnaja 8,,68.95553,33.0462,10000.0,https://cdn.sportmonks.com/images/soccer/venues/30/1598.png,Ekaterinburg,grass,False
747,1609,,,Otkrytiye Arena,"Volokolamskoye shosse, Tushino",,55.817861,37.440250,45360.0,https://cdn.sportmonks.com/images/soccer/venues/9/1609.jpg,Moskva,grass,False
748,1740,,,Stadion Petrovskiy,2-g Petrovsky Island,,59.951944,30.286389,24000.0,https://cdn.sportmonks.com/images/soccer/venues/12/1740.png,St. Petersburg,grass,False
749,2097,,,Akhmat Arena,"Zhukavskogo per. 9, Staraya Sunzha",,43.323176,45.745252,30597.0,https://cdn.sportmonks.com/images/soccer/venues/17/2097.png,Groznyi,grass,False
750,2250,227.0,80363.0,Stadion Start,ul. Moskovskaya 12,,54.175962,45.192368,15200.0,https://cdn.sportmonks.com/images/soccer/venues/10/2250.png,Saransk,artificial turf,False
751,2404,227.0,92125.0,Stadion Arsenal,"pr. Lenina, 87",,54.174167,37.603056,20074.0,https://cdn.sportmonks.com/images/soccer/venues/4/2404.png,Tula,grass,False
752,2412,227.0,43194.0,Anzhi-Arena,,,42.8881414,47.6424676,28000.0,https://cdn.sportmonks.com/images/soccer/venues/12/2412.png,Kaspiysk,grass,False
753,3790,227.0,4394.0,Central'nyj Stadion Astrakhan'gazprom,ul. Latysheva 3,,55.849551,49.086356,10000.0,https://cdn.sportmonks.com/images/soccer/venues/14/3790.png,Astrakhan',grass,False
754,4255,227.0,75730.0,Stadion Olimp 2,ul. Sholokhova 33,,47.243011,39.761053,15840.0,https://cdn.sportmonks.com/images/soccer/venues/31/4255.png,Rostov-na-Donu,grass,False
755,6440,227.0,43945.0,Stadion imeni V.I. Lenina,,,48.478889,135.046389,15200.0,https://cdn.sportmonks.com/images/soccer/venues/8/6440.png,Khabarovsk,grass,False
756,8792,227.0,92649.0,Stadion Neftyanik,ul. Komarova 9,,54.8258484,56.06056,15234.0,https://cdn.sportmonks.com/images/soccer/venues/24/8792.png,Ufa,grass,False
757,8808,,,Stadion im. Sultana Bilimkhanova,ul. Mira 83,,43.3197,45.6934,30597.0,https://cdn.sportmonks.com/images/soccer/venues/8/8808.png,Groznyi,artificial turf,False
758,8869,227.0,43392.0,Ak Bars Arena,Prospekt Husaina Yamasheva 115a,,55.796944,49.098889,45105.0,https://cdn.sportmonks.com/images/soccer/venues/5/8869.jpg,Kazan',grass,False
759,8895,,,Saint Petersburg Stadium,2-g Petrovsky Island,,59.972953,30.220533,24000.0,https://cdn.sportmonks.com/images/soccer/venues/31/8895.jpg,St. Petersburg,grass,False
760,73093,,,VEB Arena,3-ya Peschanaya ul.,,55.791389,37.516111,30457.0,,Moskva,grass,False
761,177923,,,RZD Arena,ul. Bol'shaya Cherkizovskaya 125,,54.698056,20.533889,18636.0,https://cdn.sportmonks.com/images/soccer/venues/3/177923.png,Moskva,grass,False
762,340091,227.0,75730.0,Rostov Arena (Rostov-na-Donu),,,47.2213858,39.7114196,45000.0,,Rostov-na-Donu,,False
763,12,462.0,51090.0,Goodison Park,Goodison Road,L4 4EL,53.43881,-2.96625,39571.0,https://cdn.sportmonks.com/images/core/venues/12/12.png,Liverpool,grass,False
764,117,462.0,49478.0,King Power Stadium,Filbert Way,,52.748842,-1.180278,32312.0,https://cdn.sportmonks.com/images/soccer/venues/21/117.png,Leicester,grass,False
765,119,462.0,97813.0,The Hawthorns,Halfords Lane,,52.509167,-1.963889,26688.0,https://cdn.sportmonks.com/images/soccer/venues/23/119.png,West Bromwich,grass,False
766,146,462.0,11311.0,Vitality Stadium,"Dean Court, Kings Park",,50.7352,-1.83833,11700.0,https://cdn.sportmonks.com/images/soccer/venues/18/146.png,Bournemouth,grass,False
767,151,462.0,53964.0,Etihad Stadium,Etihad Campus Manchester M11 3FF,,53.483056,-2.200278,53400.0,https://cdn.sportmonks.com/images/soccer/venues/23/151.png,Manchester,grass,False
768,167,462.0,85225.0,St. Mary's Stadium,Britannia Road,,50.903496386,-1.387998448,32384.0,https://cdn.sportmonks.com/images/soccer/venues/7/167.png,Southampton,grass,False
769,200,462.0,13495.0,Turf Moor,Harry Potts Way,,53.789167,-2.230278,21944.0,https://cdn.sportmonks.com/images/soccer/venues/8/200.png,Burnley,grass,False
770,201,462.0,51663.0,Selhurst Park,Holmesdale Road,,51.419728,-0.502059,25073.0,https://cdn.sportmonks.com/images/soccer/venues/9/201.png,London,grass,False
771,204,462.0,51663.0,Emirates Stadium,"Arsenal Football Club Highbury House 75 Drayton Park London, N5 1BU",,51.556667,-0.106111,60260.0,https://cdn.sportmonks.com/images/soccer/venues/12/204.png,London,grass,False
772,206,462.0,53964.0,Old Trafford,Sir Matt Busby Way,,53.463056,-2.291389,74879.0,https://cdn.sportmonks.com/images/soccer/venues/14/206.png,Manchester,grass,False
773,207,462.0,86587.0,Bet365 Stadium,Stanley Matthews Way,,52.988333,-2.175556,30089.0,https://cdn.sportmonks.com/images/soccer/venues/15/207.png,Stoke,grass,False
774,208,462.0,87866.0,Swansea.com Stadium,Normandy Road,,51.642200,-3.935100,20827.0,https://cdn.sportmonks.com/images/soccer/venues/16/208.png,Swansea,grass,False
775,214,462.0,51663.0,London Stadium,"Marshgate Lane, Stratford",,51.538611,-0.016389,60000.0,https://cdn.sportmonks.com/images/soccer/venues/22/214.png,London,grass,False
776,230,462.0,51090.0,Anfield,Anfield Road,,53.430833,-2.960833,60000.0,https://cdn.sportmonks.com/images/soccer/venues/6/230.png,Liverpool,grass,False
777,340,462.0,39080.0,The John Smith's Stadium,Stadium Way,,"53.654167,",-1.768333,24500.0,https://cdn.sportmonks.com/images/soccer/venues/20/340.png,Huddersfield,grass,False
