,id,sport_id,country_id,venue_id,gender,name,short_code,image_path,founded,type,placeholder,last_played_at,season_id
1106,377,1,32,304396.0,male,Rayo Vallecano,RAY,https://cdn.sportmonks.com/images/soccer/teams/25/377.png,1924.0,domestic,False,2024-10-26 14:15:00,2059
1107,126,1,32,9233.0,male,Málaga,MLA,https://cdn.sportmonks.com/images/soccer/teams/30/126.png,1948.0,domestic,False,2024-10-27 13:00:00,2059
1108,377,1,32,304396.0,male,Rayo Vallecano,RAY,https://cdn.sportmonks.com/images/soccer/teams/25/377.png,1924.0,domestic,False,2024-10-26 14:15:00,2060
1109,126,1,32,9233.0,male,Málaga,MLA,https://cdn.sportmonks.com/images/soccer/teams/30/126.png,1948.0,domestic,False,2024-10-27 13:00:00,2060
1110,3477,1,32,2028.0,male,Villarreal,VIL,https://cdn.sportmonks.com/images/soccer/teams/21/3477.png,1923.0,domestic,False,2024-10-26 12:00:00,2060
1111,3468,1,32,2020.0,male,Real Madrid,RMA,https://cdn.sportmonks.com/images/soccer/teams/12/3468.png,1902.0,domestic,False,2024-10-26 19:00:00,2060
1112,103,1,32,9237.0,male,Granada,GRA,https://cdn.sportmonks.com/images/soccer/teams/7/103.png,1931.0,domestic,False,2024-10-22 19:00:00,2060
1113,485,1,32,68.0,male,Real Betis,BET,https://cdn.sportmonks.com/images/soccer/teams/5/485.png,1907.0,domestic,False,2024-10-27 17:30:00,2060
1114,36,1,32,9239.0,male,Celta de Vigo,CEL,https://cdn.sportmonks.com/images/soccer/teams/4/36.png,1923.0,domestic,False,2024-10-27 13:00:00,2060
1115,3457,1,32,2015.0,male,Levante,LVT,https://cdn.sportmonks.com/images/soccer/teams/1/3457.png,1909.0,domestic,False,2024-10-24 17:00:00,2060
1116,1099,1,32,430.0,male,Elche,ELC,https://cdn.sportmonks.com/images/soccer/teams/11/1099.png,1923.0,domestic,False,2024-10-27 15:15:00,2060
1117,361,1,32,9323.0,male,Real Valladolid,REV,https://cdn.sportmonks.com/images/soccer/teams/9/361.png,1928.0,domestic,False,2024-10-26 12:00:00,2060
1118,676,1,32,177.0,male,Sevilla,SEV,https://cdn.sportmonks.com/images/soccer/teams/4/676.png,1890.0,domestic,False,2024-10-25 19:00:00,2060
1119,83,1,32,300228.0,male,FC Barcelona,BAR,https://cdn.sportmonks.com/images/soccer/teams/19/83.png,1899.0,domestic,False,2024-10-26 19:00:00,2060
1120,594,1,32,133.0,male,Real Sociedad,RSO,https://cdn.sportmonks.com/images/soccer/teams/18/594.png,1909.0,domestic,False,2024-10-24 16:45:00,2060
1121,214,1,32,9240.0,male,Valencia,VAL,https://cdn.sportmonks.com/images/soccer/teams/22/214.png,1919.0,domestic,False,2024-10-27 15:15:00,2060
1122,7980,1,32,140808.0,male,Atlético Madrid,ATM,https://cdn.sportmonks.com/images/soccer/teams/12/7980.png,1903.0,domestic,False,2024-10-27 17:30:00,2060
1123,618,1,32,9180.0,male,Almería,ALM,https://cdn.sportmonks.com/images/soccer/teams/10/618.png,1989.0,domestic,False,2024-10-27 17:30:00,2060
1124,106,1,32,9351.0,male,Getafe,GET,https://cdn.sportmonks.com/images/soccer/teams/10/106.png,1983.0,domestic,False,2024-10-27 15:15:00,2060
1125,13258,1,32,9162.0,male,Athletic Club,ATH,https://cdn.sportmonks.com/images/soccer/teams/10/13258.png,1898.0,domestic,False,2024-10-24 19:00:00,2060
1126,528,1,32,89.0,male,Espanyol,ESY,https://cdn.sportmonks.com/images/soccer/teams/16/528.png,1900.0,domestic,False,2024-10-25 19:00:00,2060
1127,459,1,32,56.0,male,Osasuna,OSA,https://cdn.sportmonks.com/images/soccer/teams/11/459.png,1920.0,domestic,False,2024-10-19 14:15:00,2060
