,fixture_id,name,league_id,season_id,venue_id,formation_away,formation_home,referee
321,6980119,Real Murcia vs Barcelona,570,8706,4711.0,NaN,NaN,17340
322,4194067,Athletic Club vs Barcelona,564,8442,9162.0,4-4-2,4-2-3-1,347
324,4194078,Leganés vs Barcelona,564,8442,293.0,4-4-2,4-2-3-1,15274
325,4194092,Valencia vs Barcelona,564,8442,9240.0,4-4-2,4-4-2,17924
327,6980120,Barcelona vs Real Murcia,570,8706,9236.0,NaN,NaN,18776
335,4194157,Real Sociedad vs Barcelona,564,8442,133.0,4-4-2,4-4-1-1,16542
336,9194631,Espanyol vs Barcelona,570,8706,9220.0,4-5-1,4-5-1,"[{'id': 3101124, 'fixture_id': 9194631, 'referee_id': 16863, 'type_id': 7}, {'id': 3101127, 'fixture_id': 9194631, 'referee_id': 12225, 'type_id': 8}, {'id': 4136003, 'fixture_id': 9194631, 'referee_id': 18344, 'type_id': 9}]"
338,9194632,Barcelona vs Espanyol,570,8706,9236.0,4-1-4-1,4-4-2,11710
339,4194174,Barcelona vs Deportivo Alavés,564,8442,9236.0,4-4-2,4-4-2,17924
340,9477831,Barcelona vs Valencia,570,8706,9236.0,4-4-2,4-4-2,18771
341,4194179,Espanyol vs Barcelona,564,8442,9220.0,4-3-3,4-4-2,838433
342,9477832,Valencia vs Barcelona,570,8706,72364.0,4-4-2,4-3-3,32
343,4194197,Barcelona vs Getafe,564,8442,9236.0,4-4-2,4-4-2,15307
347,4194237,Barcelona vs Atlético Madrid,564,8442,9236.0,4-4-2,4-4-2,838433
348,4193977,Leganés vs Deportivo Alavés,564,8442,293.0,4-4-2,4-2-3-1,331
355,4194043,Deportivo Alavés vs Real Sociedad,564,8442,1747.0,4-3-3,4-5-1,525
357,6980136,Getafe vs Deportivo Alavés,570,8706,9351.0,5-4-1,4-4-2,15307
358,4194058,Deportivo Alavés vs Valencia,564,8442,1747.0,4-4-2,3-5-2,350
359,4194071,Deportivo Alavés vs Espanyol,564,8442,1747.0,4-4-2,5-3-2,17903
360,4194087,Getafe vs Deportivo Alavés,564,8442,9351.0,5-3-2,4-4-2,18789
362,6980137,Deportivo Alavés vs Getafe,570,8706,1747.0,4-2-3-1,4-4-2,16542
365,4194123,Atlético Madrid vs Deportivo Alavés,564,8442,,4-4-2,4-4-2,838433
366,4194136,Deportivo Alavés vs Málaga,564,8442,1747.0,4-4-2,4-2-3-1,20562
367,8714771,Formentera vs Deportivo Alavés,570,8706,5985.0,4-2-3-1,4-2-3-1,16998
368,4194144,Athletic Club vs Deportivo Alavés,564,8442,9162.0,4-2-3-1,4-2-3-1,17903
369,8714772,Deportivo Alavés vs Formentera,570,8706,1747.0,4-1-4-1,4-2-3-1,17924
371,9194629,Valencia vs Deportivo Alavés,570,8706,72364.0,4-4-2,4-4-2,16542
372,4194166,Deportivo Alavés vs Leganés,564,8442,1747.0,4-4-1-1,4-4-2,17316
373,9194630,Deportivo Alavés vs Valencia,570,8706,1747.0,4-4-2,4-4-2,20562
380,4194235,Real Sociedad vs Deportivo Alavés,564,8442,133.0,4-4-2,4-3-3,15712
386,4194027,Real Sociedad vs Valencia,564,8442,133.0,4-4-2,4-1-4-1,353
389,4194056,Real Sociedad vs Espanyol,564,8442,133.0,4-4-2,4-3-3,523
390,6980125,Lleida Esportiu vs Real Sociedad,570,8706,5386.0,4-3-3,4-5-1,18789
391,4194065,Getafe vs Real Sociedad,564,8442,9351.0,4-3-3,4-4-2,18771
396,6980126,Real Sociedad vs Lleida Esportiu,570,8706,133.0,4-4-2,4-3-3,15712
397,4194100,Atlético Madrid vs Real Sociedad,564,8442,,4-3-3,4-4-2,18789
398,4194108,Real Sociedad vs Málaga,564,8442,133.0,4-4-1-1,4-3-3,77
399,4194120,Athletic Club vs Real Sociedad,564,8442,9162.0,4-3-3,4-4-1-1,45
401,4194141,Leganés vs Real Sociedad,564,8442,293.0,4-3-3,4-2-3-1,16862
408,4194215,Valencia vs Real Sociedad,564,8442,9240.0,4-3-3,4-4-2,17903
413,4193990,Valencia vs Atlético Madrid,564,8442,9240.0,4-4-2,4-4-2,350
415,4194015,Valencia vs Málaga,564,8442,9240.0,4-1-4-1,4-4-2,348
417,4194028,Valencia vs Athletic Club,564,8442,9240.0,4-2-3-1,4-4-2,649
420,7010529,Real Zaragoza vs Valencia,570,8706,2324.0,4-4-2,4-2-3-1,19062
422,4194076,Valencia vs Leganés,564,8442,9240.0,4-4-1-1,4-4-2,18637
423,4194083,Espanyol vs Valencia,564,8442,9220.0,4-4-2,4-4-2,649
426,7010530,Valencia vs Real Zaragoza,570,8706,9240.0,4-2-3-1,4-4-2,15906
427,4194104,Getafe vs Valencia,564,8442,9351.0,4-4-2,4-4-2,19062
440,4194180,Atlético Madrid vs Valencia,564,8442,,4-4-2,4-4-2,17924
443,4194202,Málaga vs Valencia,564,8442,9233.0,4-4-2,4-4-2,17316
445,4194222,Athletic Club vs Valencia,564,8442,9162.0,4-4-2,4-2-3-1,838433
450,4194006,Atlético Madrid vs Málaga,564,8442,,4-2-3-1,4-4-2,628
451,4194009,Athletic Club vs Atlético Madrid,564,8442,9162.0,4-4-2,4-2-3-1,85
453,4194030,Leganés vs Atlético Madrid,564,8442,293.0,4-4-2,4-1-4-1,84
456,6980117,Elche vs Atlético Madrid,570,8706,430.0,4-4-2,4-4-2,16862
461,6980118,Atlético Madrid vs Elche,570,8706,,4-4-2,4-4-2,19062
465,4194137,Espanyol vs Atlético Madrid,564,8442,9220.0,4-4-2,4-4-2,15906
466,8714773,Lleida Esportiu vs Atlético Madrid,570,8706,5386.0,NaN,NaN,18637
467,4194147,Atlético Madrid vs Getafe,564,8442,,4-4-2,4-4-2,17340
