,fixture_id,pitch,weatherDescription,current
76,18735976,GOOD,moderate rain,broken clouds
78,18767519,GOOD,light snow,scattered clouds
79,18535307,GOOD,scattered clouds,mist
81,18535190,GOOD,broken clouds,overcast clouds
82,18535197,GOOD,sky is clear,clear sky
83,18535317,GOOD,NaN,NaN
84,18535041,GOOD,sky is clear,NaN
85,18535051,GOOD,sky is clear,NaN
86,18535241,GOOD,NaN,NaN
88,18535062,GOOD,light rain,NaN
89,18535076,GOOD,light rain,NaN
90,18535262,GOOD,broken clouds,NaN
91,18535092,GOOD,light rain,NaN
93,18535114,GOOD,NaN,NaN
94,18535287,GOOD,moderate rain,NaN
95,18535122,GOOD,overcast clouds,NaN
96,18535132,GOOD,moderate rain,NaN
98,18535300,GOOD,overcast clouds,NaN
99,18535141,GOOD,light rain,clear sky
101,18535161,GOOD,light rain,overcast clouds
102,18735974,GOOD,light rain,clear sky
103,18535179,GOOD,NaN,NaN
104,18535302,GOOD,few clouds,overcast clouds
105,18767509,GOOD,overcast clouds,overcast clouds
106,18535185,GOOD,light rain,overcast clouds
107,18535192,GOOD,scattered clouds,overcast clouds
108,18535272,GOOD,light rain,broken clouds
109,18535311,GOOD,light rain,broken clouds
110,18535045,GOOD,few clouds,NaN
112,18535246,GOOD,overcast clouds,NaN
113,18645560,NaN,overcast clouds,NaN
114,18535255,GOOD,light rain,NaN
115,18535065,GOOD,overcast clouds,NaN
117,18535269,GOOD,NaN,NaN
118,18535096,GOOD,NaN,NaN
119,18535101,GOOD,NaN,NaN
120,18535115,GOOD,NaN,NaN
121,18535276,GOOD,NaN,NaN
122,18535290,GOOD,heavy intensity rain,NaN
123,18535127,GOOD,NaN,NaN
124,18535133,GOOD,light rain,NaN
125,18671635,NaN,light rain,NaN
126,18535299,GOOD,few clouds,NaN
127,18724601,NaN,moderate rain,clear sky
128,18535148,GOOD,light rain,clear sky
131,18735979,GOOD,light rain,overcast clouds
132,18759051,NaN,NaN,NaN
133,18535178,GOOD,moderate rain,few clouds
135,18767507,GOOD,broken clouds,broken clouds
136,18535181,GOOD,broken clouds,broken clouds
137,18535196,GOOD,scattered clouds,broken clouds
138,18535316,GOOD,broken clouds,broken clouds
139,18535044,GOOD,NaN,NaN
141,18535249,GOOD,NaN,NaN
142,18645553,NaN,overcast clouds,NaN
143,18535260,GOOD,overcast clouds,NaN
144,18535061,GOOD,NaN,NaN
145,18535080,GOOD,overcast clouds,NaN
146,18535270,GOOD,scattered clouds,NaN
147,18535100,GOOD,light rain,NaN
148,18535104,GOOD,sky is clear,NaN
149,18535120,GOOD,moderate rain,NaN
150,18535277,GOOD,sky is clear,NaN
152,18535123,GOOD,light rain,NaN
154,18671637,NaN,light rain,NaN
156,18724595,NaN,heavy intensity rain,overcast clouds
157,18535146,GOOD,moderate rain,light rain
158,18535160,GOOD,moderate rain,overcast clouds
159,18535162,GOOD,light rain,scattered clouds
161,18759050,NaN,moderate rain,scattered clouds
162,18535180,GOOD,moderate rain,overcast clouds
164,18535308,GOOD,overcast clouds,overcast clouds
166,18535199,GOOD,scattered clouds,broken clouds
167,18535320,GOOD,light rain,overcast clouds
169,18535059,GOOD,sky is clear,NaN
170,18535245,GOOD,NaN,NaN
171,18645554,NaN,NaN,NaN
173,18535064,GOOD,NaN,NaN
174,18535072,GOOD,light rain,NaN
175,18535095,GOOD,NaN,NaN
176,18535105,GOOD,few clouds,NaN
181,18535134,GOOD,NaN,NaN
183,18535298,GOOD,NaN,NaN
184,18535147,GOOD,NaN,NaN
185,18535156,GOOD,NaN,NaN
186,18535167,GOOD,NaN,NaN
187,18735967,GOOD,heavy intensity rain,broken clouds
188,18535171,GOOD,light rain,clear sky
189,18767520,GOOD,NaN,NaN
190,18535305,GOOD,NaN,NaN
191,18767512,NaN,overcast clouds,overcast clouds
192,18535188,GOOD,overcast clouds,overcast clouds
193,18535266,GOOD,overcast clouds,overcast clouds
194,18535195,GOOD,NaN,NaN
195,18535315,GOOD,light rain,broken clouds
198,18535242,GOOD,scattered clouds,NaN
199,18645567,NaN,overcast clouds,NaN
200,18535257,GOOD,light rain,NaN
201,18535067,GOOD,overcast clouds,NaN
202,18535077,GOOD,NaN,NaN
203,18535093,GOOD,light rain,NaN
207,18535283,GOOD,light rain,NaN
208,18535125,GOOD,light rain,NaN
209,18535139,GOOD,heavy intensity rain,NaN
210,18671647,NaN,NaN,NaN
211,18535297,GOOD,broken clouds,NaN
213,18535151,GOOD,NaN,NaN
214,18535165,GOOD,light rain,scattered clouds
215,18735984,GOOD,moderate rain,light intensity drizzle rain
216,18535174,GOOD,broken clouds,scattered clouds
217,18535083,GOOD,few clouds,clear sky
218,18535303,GOOD,broken clouds,clear sky
219,18535186,GOOD,light rain,overcast clouds
221,18535312,GOOD,overcast clouds,overcast clouds
223,18535053,GOOD,sky is clear,NaN
225,18535259,GOOD,light rain,NaN
228,18535098,GOOD,light rain,NaN
229,18535106,GOOD,light rain,NaN
230,18535117,GOOD,light rain,NaN
231,18535280,GOOD,light rain,NaN
232,18535282,GOOD,light rain,NaN
233,18535129,GOOD,light rain,NaN
234,18535131,GOOD,moderate rain,NaN
235,18671639,NaN,overcast clouds,NaN
238,18724600,NaN,light rain,few clouds
239,18535149,GOOD,light rain,light intensity shower rain
241,18535169,GOOD,moderate rain,heavy intensity rain
242,18735988,GOOD,light rain,broken clouds
243,18759048,NaN,moderate rain,scattered clouds
244,18535176,GOOD,moderate rain,overcast clouds
247,18769119,NaN,light rain,scattered clouds
248,18767504,GOOD,overcast clouds,overcast clouds
249,18769120,NaN,light rain,overcast clouds
257,18645569,NaN,broken clouds,NaN
258,18535253,GOOD,light rain,NaN
262,18535091,GOOD,NaN,NaN
263,18535108,GOOD,NaN,NaN
265,18535273,GOOD,overcast clouds,NaN
266,18535281,GOOD,heavy intensity rain,NaN
268,18535136,GOOD,light rain,NaN
269,18671650,NaN,moderate rain,NaN
270,18535295,GOOD,broken clouds,NaN
271,18535143,GOOD,light rain,clear sky
272,18535159,GOOD,moderate rain,few clouds
274,18735968,GOOD,moderate rain,broken clouds
275,18535172,GOOD,moderate rain,broken clouds
277,18535182,GOOD,scattered clouds,broken clouds
280,18535043,GOOD,NaN,NaN
281,18535057,GOOD,few clouds,NaN
283,18645565,NaN,light rain,NaN
286,18535078,GOOD,light rain,NaN
287,18535267,GOOD,NaN,NaN
291,18535271,GOOD,NaN,NaN
292,18535289,GOOD,NaN,NaN
293,18535121,GOOD,NaN,NaN
295,18671640,NaN,NaN,NaN
296,18535291,GOOD,NaN,NaN
297,18724598,NaN,NaN,NaN
298,18535144,GOOD,light rain,light rain
301,18735969,GOOD,NaN,NaN
303,18535301,GOOD,NaN,NaN
305,18535191,GOOD,NaN,NaN
307,18535046,GOOD,NaN,NaN
309,18535248,GOOD,NaN,NaN
310,18645557,NaN,moderate rain,NaN
318,18535278,GOOD,NaN,NaN
319,18535288,GOOD,NaN,NaN
320,18535130,GOOD,NaN,NaN
321,18535137,GOOD,heavy intensity rain,NaN
323,18535296,GOOD,NaN,NaN
328,18735987,GOOD,moderate rain,overcast clouds
332,18769117,NaN,sky is clear,fog
333,18769118,NaN,NaN,NaN
334,18535187,GOOD,NaN,NaN
338,18535058,GOOD,few clouds,NaN
339,18535243,GOOD,light rain,NaN
340,18645562,NaN,light rain,NaN
341,18535258,GOOD,broken clouds,NaN
342,18535070,GOOD,scattered clouds,NaN
346,18535109,GOOD,moderate rain,NaN
352,18671638,NaN,broken clouds,NaN
354,18724597,NaN,moderate rain,broken clouds
356,18535157,GOOD,overcast clouds,clear sky
357,18535170,GOOD,overcast clouds,scattered clouds
358,18735978,GOOD,moderate rain,scattered clouds
366,18535318,GOOD,light rain,broken clouds
367,18535048,GOOD,scattered clouds,NaN
368,18535052,GOOD,sky is clear,NaN
370,18645555,NaN,light rain,NaN
374,18535265,GOOD,light rain,NaN
375,18535099,GOOD,broken clouds,NaN
377,18535119,GOOD,NaN,NaN
385,18535155,GOOD,moderate rain,broken clouds
388,18535175,GOOD,moderate rain,few clouds
389,18535310,GOOD,broken clouds,scattered clouds
393,18535050,GOOD,sky is clear,NaN
398,18535071,GOOD,light rain,NaN
401,18535107,GOOD,light rain,NaN
406,18671644,NaN,light rain,NaN
411,18535164,GOOD,overcast clouds,broken clouds
412,18735962,GOOD,light rain,few clouds
413,18759049,NaN,light rain,few clouds
415,18535088,GOOD,overcast clouds,overcast clouds
418,18535189,GOOD,NaN,NaN
419,18535198,GOOD,few clouds,overcast clouds
425,18535252,GOOD,scattered clouds,NaN
426,18535066,GOOD,light rain,NaN
427,18535074,GOOD,broken clouds,NaN
431,18535118,GOOD,moderate rain,NaN
436,18671636,NaN,light rain,NaN
444,18767506,GOOD,light rain,clear sky
446,18535200,GOOD,scattered clouds,overcast clouds
447,18535319,GOOD,NaN,NaN
448,18535047,GOOD,NaN,NaN
451,18645573,NaN,broken clouds,NaN
453,18535068,GOOD,broken clouds,NaN
455,18535261,GOOD,light rain,NaN
463,18671648,NaN,light rain,NaN
465,18724596,NaN,light rain,clear sky
472,18535309,GOOD,overcast clouds,clear sky
474,18767500,GOOD,scattered clouds,broken clouds
478,18535314,GOOD,overcast clouds,broken clouds
480,18535055,GOOD,scattered clouds,NaN
487,18535111,GOOD,moderate rain,NaN
507,18645552,NaN,light rain,NaN
523,18535158,GOOD,NaN,NaN
525,18735972,GOOD,moderate rain,few clouds
550,18735965,GOOD,NaN,NaN
554,18767502,GOOD,overcast clouds,overcast clouds
